Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,Status
parfums-de-marly-althair-men-edp-125ml,Parfums De Marly Althair-men-edp-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,85.0,113.4,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-06T150618.335.jpg?v=1765026429&width=600,1,Parfums De Marly Althair-men-edp-125ml,FALSE,active
guy-laroche-drakker-bleu-men-edp-100ml,Guy Laroche Drakker Bleu -men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,16.8,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T163734.736.jpg?v=1764772700&width=600,1,Guy Laroche Drakker Bleu -men-edp-100ml,FALSE,active
rue-broca-theoreme-matrix-men-edp-90ml,Rue Broca Theoreme Matrix-men-edp-90ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.94,10.5,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T162300.626.jpg?v=1764771809&width=600,1,Rue Broca Theoreme Matrix-men-edp-90ml,FALSE,active
armaf-odyssey-tyrant-men-edp-100ml,Armaf Odyssey Tyrant-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.25,12.6,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T144321.227.jpg?v=1764765843&width=600,1,Armaf Odyssey Tyrant-men-edp-100ml,FALSE,active
afnan-supremacy-not-only-intense-men-extrait-de-parfum-100ml,Afnan Supremacy Not Only Intense-men-extrait De Parfum-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,13.75,21.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T101029.922.jpg?v=1764749497&width=600,1,Afnan Supremacy Not Only Intense-men-extrait De Parfum-100ml,FALSE,active
afnan-supremacy-noir-men-edp-100ml,Afnan Supremacy Noir-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.13,15.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T094517.120.jpg?v=1764748045&width=600,1,Afnan Supremacy Noir-men-edp-100ml,FALSE,active
armaf-tag-him-men-edt-100ml,Armaf Tag Him-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.63,10.5,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T093029.325.jpg?v=1764747132&width=600,1,Armaf Tag Him-men-edt-100ml,FALSE,active
giorgio-armani-mens-acqua-di-gio-parfum-125ml,Giorgio Armani  Men's Acqua Di Gio Parfum 125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,40.0,56.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-01T130047.437.jpg?v=1764586893&width=600,1,Giorgio Armani  Men's Acqua Di Gio Parfum 125ml,FALSE,active
jean-paul-gaultier-ultra-male-eau-de-toilette-for-men-intense-125ml,Jean Paul Gaultier Ultra Male Eau De Toilette For Men Intense 125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,33.75,43.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-30T104934.292.jpg?v=1764492623&width=600,1,Jean Paul Gaultier Ultra Male Eau De Toilette For Men Intense 125ml,FALSE,active
prada-luna-rossa-black-men-eau-de-parfum-100ml,Prada Luna Rossa Black Men Eau De Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,28.8,41.0,TRUE,TRUE,https://livish.com/cdn/shop/files/WhatsAppImage2025-11-29at18.20.38.jpg?v=1764437433&width=600,1,Prada Luna Rossa Black Men Eau De Parfum 100ml,FALSE,active
xerjoff-casamorati-1888-fiero-for-men-edp-100ml,Xerjoff Casamorati 1888 Fiero For Men Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,52.5,74.9,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-22T120804.262.jpg?v=1763806123&width=600,1,Xerjoff Casamorati 1888 Fiero For Men Edp 100ml,FALSE,active
etat-libre-hermann-a-mes-cotes-me-paraissait-une-ombre-for-men-edp-100ml,Etat Libre Hermann A Mes Cotes Me Paraissait Une Ombre For Men Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,40.0,60.34,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T144115.121.jpg?v=1763556159&width=600,1,Etat Libre Hermann A Mes Cotes Me Paraissait Une Ombre For Men Edp 100ml,FALSE,active
bentley-silverlake-men-edp-100ml,Bentley Silverlake-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,29.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T133232.067.jpg?v=1763552044&width=600,1,Bentley Silverlake-men-edp-100ml,FALSE,active
prada-paradigme-men-edp-100ml,Prada Paradigme-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,42.5,47.6,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T132202.292.jpg?v=1763551355&width=600,1,Prada Paradigme-men-edp-100ml,FALSE,active
mont-blanc-legend-for-men-edp-100ml,Mont Blanc Legend For Men Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,16.25,22.8,TRUE,TRUE,https://livish.com/cdn/shop/files/legend-eau-de-parfum-spray_be417fc3-a219-416e-8f4d-6617b51de059.jpg?v=1760008605&width=600,1,Mont Blanc Legend For Men Edp 100ml,FALSE,active
jacques-bogart-silver-scent-men-edt-100ml,Jacques Bogart Silver Scent-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.56,11.85,TRUE,TRUE,https://livish.com/cdn/shop/files/untitleddesign-2024-07-30-t125340_1_73011696-79dc-483c-b974-1d3d38ee1f17.jpg?v=1759307636&width=600,1,Jacques Bogart Silver Scent-men-edt-100ml,FALSE,active
carolina-herrera-212-vip-men-edt-100ml,Carolina Herrera 212 Vip-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,20.63,31.98,TRUE,TRUE,https://livish.com/cdn/shop/files/8411061723760_91c564f9-c011-461e-af8a-086cb76cc13a.jpg?v=1759307326&width=600,1,Carolina Herrera 212 Vip-men-edt-100ml,FALSE,active
hermes-terre-dhermes-men-parfum-200ml,Hermes Terre D'hermes-men-parfum-200ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,47.5,62.28,TRUE,TRUE,https://livish.com/cdn/shop/files/terre-d-hermes-parfum-107758-v0-worn-2-0-0-800-800-g.jpg?v=1759238328&width=600,1,Hermes Terre D'hermes-men-parfum-200ml,FALSE,active
guerlain-vetiver-men-edt-100ml,Guerlain Vetiver-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,27.6,31.05,TRUE,TRUE,https://livish.com/cdn/shop/files/c7a3f1cc-3db3-4f3d-a6cc-eae9e5e78b94.jpg?v=1759237901&width=600,1,Guerlain Vetiver-men-edt-100ml,FALSE,active
paco-rabanne-ultraviolet-men-edt-100ml,Paco Rabanne Ultraviolet-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,13.75,19.32,TRUE,TRUE,https://livish.com/cdn/shop/files/ultraviolet-man-edt-m-paco-rabanne-577194.jpg?v=1759231932&width=600,1,Paco Rabanne Ultraviolet-men-edt-100ml,FALSE,active
joop-homme-men-le-parfum-125ml,Joop! Homme-men-le Parfum-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,14.0,TRUE,TRUE,https://livish.com/cdn/shop/files/joop-mens-joop-homme-le-parfum-edp-spray-42-oz-fragrances-3616303040512-2.jpg?v=1759231388&width=600,1,Joop! Homme-men-le Parfum-125ml,FALSE,active
jean-paul-gaultier-le-male-elixir-men-parfum-125ml,Jean Paul Gaultier Le Male Elixir-men-parfum-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,34.8,39.15,TRUE,TRUE,https://livish.com/cdn/shop/files/le-male-elixir-perfume-spray.jpg?v=1759231096&width=600,1,Jean Paul Gaultier Le Male Elixir-men-parfum-125ml,FALSE,active
hugo-boss-bottled-elixir-men-parfum-intense-100ml,Hugo Boss Bottled Elixir-men-parfum Intense-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,30.0,52.65,TRUE,TRUE,https://livish.com/cdn/shop/files/hbeu58129503-999-200.jpg?v=1759230462&width=600,1,Hugo Boss Bottled Elixir-men-parfum Intense-100ml,FALSE,active
christian-dior-fahrenheit-men-parfum-75ml,Christian Dior Fahrenheit-men-parfum-75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,45.0,72.66,TRUE,TRUE,https://livish.com/cdn/shop/files/3348901116817-550x550.jpg?v=1759228603&width=600,1,Christian Dior Fahrenheit-men-parfum-75ml,FALSE,active
viktor-rolf-spicebomb-extreme-men-edp-90ml,Viktor & Rolf Spicebomb Extreme-men-edp-90ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,27.5,36.53,TRUE,TRUE,https://livish.com/cdn/shop/files/model-front-vr-sb-extreme-90ml-packshot-1600x2400-0c73ecfe-4725-41de-87c9-5b97765b40f3.jpg?v=1759226713&width=600,1,Viktor & Rolf Spicebomb Extreme-men-edp-90ml,FALSE,active
ralph-lauren-polo-blue-men-edt-125ml,Ralph Lauren Polo Blue-men-edt-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,17.5,27.43,TRUE,TRUE,https://livish.com/cdn/shop/files/ralph-lauren-polo-blue-eau-de-toilette-edt-spray-125ml-3360377022928.jpg?v=1759226283&width=600,1,Ralph Lauren Polo Blue-men-edt-125ml,FALSE,active
prada-luna-rossa-ocean-men-edp-100ml,Prada Luna Rossa Ocean-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,30.0,67.5,TRUE,TRUE,https://livish.com/cdn/shop/files/prada-mens-luna-rossa-ocean-edp-spray-338-oz-fragrances-3614273768832-1.jpg?v=1759226042&width=600,1,Prada Luna Rossa Ocean-men-edp-100ml,FALSE,active
el-ganso-part-time-hero-men-edt-125ml,El Ganso Part Time Hero-men-edt-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.8,12.15,TRUE,TRUE,https://livish.com/cdn/shop/files/4070-atemp-190049-part-time-hero-edt-vapo-125ml-ref2.jpg?v=1759221766&width=600,1,El Ganso Part Time Hero-men-edt-125ml,FALSE,active
burberry-hero-men-parfum-100ml,Burberry Hero-men-parfum-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,32.5,41.99,TRUE,TRUE,https://livish.com/cdn/shop/files/burberry-mens-hero-parfum-34-oz-fragrances-3616304679445-2.jpg?v=1759219970&width=600,1,Burberry Hero-men-parfum-100ml,FALSE,active
paco-rabanne-1-million-men-edt-100ml,Paco Rabanne 1 Million-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,25.0,38.35,TRUE,TRUE,https://livish.com/cdn/shop/files/paco-rabanne-1-million-parfum-100ml-men-perfume-kuwait-klinq-3349666007921-36251004371202-mlb13n3vxe4jjhfm.jpg?v=1759216269&width=600,1,Paco Rabanne 1 Million-men-edt-100ml,FALSE,active
emanuel-ungaro-ungaro-iii-men-edt-100ml,Emanuel Ungaro Ungaro III-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.13,14.4,TRUE,TRUE,https://livish.com/cdn/shop/files/emmanuel-ungaro-l-homme-iii-edt-for-men-in-kuwait-klinq-8034097956928-20494800748707-yl4gpo5l7qkykf8n.jpg?v=1759155701&width=600,1,Emanuel Ungaro Ungaro III-men-edt-100ml,FALSE,active
azzaro-wanted-forever-elixir-men-parfum-100ml,Azzaro Wanted Forever Elixir -men-parfum-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,23.75,42.9,TRUE,TRUE,https://livish.com/cdn/shop/files/3614274258073-front.jpg?v=1759154982&width=600,1,Azzaro Wanted Forever Elixir -men-parfum-100ml,FALSE,active
armaf-odyssey-men-edp-200ml,Armaf Odyssey-men-edp-200ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.4,14.42,TRUE,TRUE,https://livish.com/cdn/shop/files/ik2axaro1io1wb2lekoy_1.jpg?v=1759154164&width=600,1,Armaf Odyssey-men-edp-200ml,FALSE,active
ted-lapidus-cool-night-men-edp-100ml,Ted Lapidus Cool Night-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.88,12.3,TRUE,TRUE,https://livish.com/cdn/shop/files/lapidus-cool-night-eau-de-parfum.jpg?v=1759152584&width=600,1,Ted Lapidus Cool Night-men-edp-100ml,FALSE,active
jaguar-classic-black-men-edt-100ml,Jaguar Classic Black-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,4.7,8.25,TRUE,TRUE,https://livish.com/cdn/shop/files/np-167015-classic-black-3562700373169.jpg?v=1759151735&width=600,1,Jaguar Classic Black-men-edt-100ml,FALSE,active
lalique-lion-pour-homme-men-edp-125ml,Lalique Lion Pour Homme-men-edp-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.25,12.6,TRUE,TRUE,https://livish.com/cdn/shop/files/3454960007468-92-550x550.jpg?v=1759149331&width=600,1,Lalique Lion Pour Homme-men-edp-125ml,FALSE,active
ferrari-red-men-edt-125ml,Ferrari Red-men-edt-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.88,9.15,TRUE,TRUE,https://livish.com/cdn/shop/files/ferrari-red-scuderia-fragrance-42-oz-8002135139053-864725_1.jpg?v=1759147554&width=600,1,Ferrari Red-men-edt-125ml,FALSE,active
hugo-boss-bottled-men-edt-100ml,Hugo Boss Bottled-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,17.5,19.6,TRUE,TRUE,https://livish.com/cdn/shop/files/hbna58000026-999-200_1.jpg?v=1759146981&width=600,1,Hugo Boss Bottled-men-edt-100ml,FALSE,active
armaf-odyssey-homme-white-edition-men-edp-200ml,Armaf Odyssey Homme White Edition-men-edp-200ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.4,14.42,TRUE,TRUE,https://livish.com/cdn/shop/files/6294015163933-800x800.jpg?v=1759145730&width=600,1,Armaf Odyssey Homme White Edition-men-edp-200ml,FALSE,active
davidoff-cool-water-men-edt-125ml,Davidoff Cool Water-men-edt-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.38,10.5,TRUE,TRUE,https://livish.com/cdn/shop/files/davidoff-cool-water-edt-for-men-125-ml-1731388054499.jpg?v=1759141174&width=600,1,Davidoff Cool Water-men-edt-125ml,FALSE,active
armaf-craze-men-edp-100ml,Armaf Craze-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.63,9.15,TRUE,TRUE,https://livish.com/cdn/shop/files/q-30-craze-100-ml-armafseries-fif-d482554a-bc9b-49e0-b231-162fafc0e7b1.jpg?v=1759136767&width=600,1,Armaf Craze-men-edp-100ml,FALSE,active
clinique-happy-for-men-cologne-edt-100ml,Clinique Happy For Men Cologne Edt 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,16.0,TRUE,TRUE,https://livish.com/cdn/shop/files/562-768x768.png?v=1758999140&width=600,1,Clinique Happy For Men Cologne Edt 100ml,FALSE,active
hugo-boss-bottled-unlimited-for-men-edt-100ml,Hugo Boss Bottled Unlimited For Men Edt 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,13.75,22.0,TRUE,TRUE,https://livish.com/cdn/shop/files/hbeu58037747-999-250.jpg?v=1758969049&width=600,1,Hugo Boss Bottled Unlimited For Men Edt 100ml,FALSE,active
dolce-gabbana-devotion-men-edp-100ml,Dolce & Gabbana Devotion-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,20.0,48.0,TRUE,TRUE,https://livish.com/cdn/shop/files/218134616_IN.webp?v=1767693393&width=600,1,Dolce & Gabbana Devotion-men-edp-100ml,FALSE,active
rasasi-al-wisam-absolute-for-men-edp-100ml,Rasasi Al Wisam Absolute For Men Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,16.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-29T143347.991.jpg?v=1767011712&width=600,1,Rasasi Al Wisam Absolute For Men Edp 100ml,FALSE,active
jacomo-jacomo-de-jacomo-men-edt-100ml,Jacomo Jacomo De Jacomo-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.13,10.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-07T141150.538.jpg?v=1765109547&width=600,1,Jacomo Jacomo De Jacomo-men-edt-100ml,FALSE,active
ahmed-al-maghribi-kaaf-for-men-100ml,Ahmed Al Maghribi Kaaf For Men 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.5,9.78,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-26T155958.156.jpg?v=1764165673&width=600,1,Ahmed Al Maghribi Kaaf For Men 100ml,FALSE,active
amouage-interlude-pour-homme-edp-100ml,Amouage Interlude Pour Homme Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,93.75,112.38,TRUE,TRUE,https://livish.com/cdn/shop/files/amouage-interlude-man-eau-de-parfum-100-ml-1.jpg?v=1758959593&width=600,1,Amouage Interlude Pour Homme Edp 100ml,FALSE,active
afnan-supremacy-pour-homme-edp-100-ml,Afnan Supremacy Pour Homme Edp 100 Ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.13,11.0,TRUE,TRUE,https://livish.com/cdn/shop/files/eab8249886ad5dc7bb9bc6d705937106.jpg?v=1758958640&width=600,1,Afnan Supremacy Pour Homme Edp 100 Ml,FALSE,active
cartier-declaration-men-edt-100ml,Cartier Declaration-men-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,25.0,36.53,TRUE,TRUE,https://livish.com/cdn/shop/files/cartier-declaration-edt-men-s-perfume-kuwait-klinq-3432240502131-18804140671139_p9rfx1msnvvkpthh.jpg?v=1756888311&width=600,1,Cartier Declaration-men-edt-100ml,FALSE,active
mancera-xplicit-vanilla-unisex-eau-de-parfum-120ml,Mancera Xplicit Vanilla Unisex Eau de Parfum 120ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,35.0,62.0,TRUE,TRUE,https://livish.com/cdn/shop/files/square-image-2026-01-29T091553.400.jpg?v=1769670964&width=600,1,Mancera Xplicit Vanilla Unisex Eau de Parfum 120ml,FALSE,active
rasasi-hawas-fire-edp-100-ml,Rasasi Hawas Fire Edp 100 Ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.88,19.0,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2026-01-27162702.png?v=1769524082&width=600,1,Rasasi Hawas Fire Edp 100 Ml,FALSE,active
french-avenue-cosmic-tonka-unisex-parfum-100ml,French Avenue Cosmic Tonka Unisex Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.6,10.8,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-01-21T135207.165.jpg?v=1768996590&width=600,1,French Avenue Cosmic Tonka Unisex Parfum 100ml,FALSE,active
